mode,season,route_id,route_name,dir_id,day_type_id,day_type_name,stop_name,parent_station,total_ons,total_offs,number_service_days,hour_of_service,average_ons,average_offs,average_flow,ObjectId
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Englewood Avenue,place-engav,1,0,11,03:00:00,0,0,0,11267
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Englewood Avenue,place-engav,2,0,11,04:00:00,0,0,0,11268
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Englewood Avenue,place-engav,20,0,11,05:00:00,2,0,2,11269
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Englewood Avenue,place-engav,50,0,11,06:00:00,5,0,5,11270
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Englewood Avenue,place-engav,60,0,11,07:00:00,5,0,11,11271
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Englewood Avenue,place-engav,91,0,11,08:00:00,8,0,16,11272
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Englewood Avenue,place-engav,150,0,11,09:00:00,14,0,24,11273
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Englewood Avenue,place-engav,179,0,11,10:00:00,16,0,29,11274
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Englewood Avenue,place-engav,287,0,11,11:00:00,26,0,41,11275
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Englewood Avenue,place-engav,207,0,11,12:00:00,19,0,39,11276
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Englewood Avenue,place-engav,237,0,11,13:00:00,22,0,38,11277
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Englewood Avenue,place-engav,139,0,11,14:00:00,13,0,29,11278
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Englewood Avenue,place-engav,185,0,11,15:00:00,17,0,34,11279
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Englewood Avenue,place-engav,115,0,11,16:00:00,10,0,25,11280
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Englewood Avenue,place-engav,120,2,11,17:00:00,11,0,22,11281
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Englewood Avenue,place-engav,81,2,11,18:00:00,7,0,19,11282
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Englewood Avenue,place-engav,56,0,11,19:00:00,5,0,14,11283
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Englewood Avenue,place-engav,33,0,11,20:00:00,3,0,6,11284
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Englewood Avenue,place-engav,33,1,11,21:00:00,3,0,7,11285
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Englewood Avenue,place-engav,21,0,11,22:00:00,2,0,5,11286
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Englewood Avenue,place-engav,5,0,11,23:00:00,0,0,1,11287
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Fairbanks Street,place-fbkst,0,0,11,00:00:00,0,0,1,11288
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Fairbanks Street,place-fbkst,0,0,11,01:00:00,0,0,0,11289
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Fairbanks Street,place-fbkst,0,0,11,02:00:00,0,0,0,11290
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Fairbanks Street,place-fbkst,1,0,11,03:00:00,0,0,0,11291
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Fairbanks Street,place-fbkst,1,0,11,04:00:00,0,0,1,11292
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Fairbanks Street,place-fbkst,11,0,11,05:00:00,1,0,6,11293
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Fairbanks Street,place-fbkst,38,1,11,06:00:00,3,0,20,11294
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Fairbanks Street,place-fbkst,55,0,11,07:00:00,5,0,27,11295
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Fairbanks Street,place-fbkst,77,0,11,08:00:00,7,0,41,11296
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Fairbanks Street,place-fbkst,110,2,11,09:00:00,10,0,66,11297
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Fairbanks Street,place-fbkst,125,10,11,10:00:00,11,1,96,11298
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Fairbanks Street,place-fbkst,122,9,11,11:00:00,11,1,104,11299
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Fairbanks Street,place-fbkst,136,12,11,12:00:00,12,1,106,11300
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Fairbanks Street,place-fbkst,157,12,11,13:00:00,14,1,122,11301
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Fairbanks Street,place-fbkst,90,11,11,14:00:00,8,1,91,11302
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Fairbanks Street,place-fbkst,106,15,11,15:00:00,10,1,91,11303
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Coolidge Corner,place-cool,643,262,11,11:00:00,58,24,159,11304
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Brookline Hills,place-brkhl,7,0,11,05:00:00,1,0,4,11305
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill,place-chhil,31,3,11,07:00:00,3,0,34,11306
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill,place-chhil,54,3,11,08:00:00,5,0,52,11307
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill,place-chhil,79,3,11,09:00:00,7,0,79,11308
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill,place-chhil,104,11,11,10:00:00,9,1,125,11309
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill,place-chhil,175,12,11,11:00:00,16,1,216,11310
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill,place-chhil,151,16,11,12:00:00,14,1,197,11311
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill,place-chhil,200,11,11,13:00:00,18,1,187,11312
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill,place-chhil,177,10,11,14:00:00,16,1,140,11313
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill,place-chhil,125,14,11,15:00:00,11,1,122,11314
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill,place-chhil,165,10,11,16:00:00,15,1,115,11315
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill,place-chhil,144,4,11,17:00:00,13,0,109,11316
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill,place-chhil,126,3,11,18:00:00,11,0,100,11317
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill,place-chhil,110,5,11,19:00:00,10,0,72,11318
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill,place-chhil,94,1,11,20:00:00,9,0,45,11319
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill,place-chhil,157,2,11,21:00:00,14,0,51,11320
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill,place-chhil,88,4,11,22:00:00,8,0,32,11321
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill,place-chhil,56,2,11,23:00:00,5,0,22,11322
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill Avenue,place-chill,1,0,11,00:00:00,0,0,1,11323
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill Avenue,place-chill,0,0,11,01:00:00,0,0,0,11324
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill Avenue,place-chill,0,0,11,02:00:00,0,0,0,11325
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill Avenue,place-chill,1,0,11,03:00:00,0,0,0,11326
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill Avenue,place-chill,1,0,11,04:00:00,0,0,0,11327
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill Avenue,place-chill,12,0,11,05:00:00,1,0,3,11328
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill Avenue,place-chill,39,0,11,06:00:00,4,0,7,11329
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill Avenue,place-chill,59,2,11,07:00:00,5,0,13,11330
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill Avenue,place-chill,81,2,11,08:00:00,7,0,16,11331
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill Avenue,place-chill,125,6,11,09:00:00,11,1,33,11332
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill Avenue,place-chill,130,8,11,10:00:00,12,1,36,11333
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill Avenue,place-chill,161,13,11,11:00:00,15,1,47,11334
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill Avenue,place-chill,182,11,11,12:00:00,17,1,49,11335
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill Avenue,place-chill,149,9,11,13:00:00,14,1,53,11336
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill Avenue,place-chill,150,9,11,14:00:00,14,1,38,11337
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill Avenue,place-chill,135,5,11,15:00:00,12,0,34,11338
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chiswick Road,place-chswk,125,0,11,08:00:00,11,0,27,11339
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill Avenue,place-chill,123,3,11,16:00:00,11,0,29,11340
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill Avenue,place-chill,116,2,11,17:00:00,11,0,31,11341
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill Avenue,place-chill,92,3,11,18:00:00,8,0,26,11342
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill Avenue,place-chill,79,3,11,19:00:00,7,0,22,11343
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill Avenue,place-chill,68,1,11,20:00:00,6,0,14,11344
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill Avenue,place-chill,67,3,11,21:00:00,6,0,16,11345
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill Avenue,place-chill,46,0,11,22:00:00,4,0,9,11346
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chestnut Hill Avenue,place-chill,22,0,11,23:00:00,2,0,5,11347
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chiswick Road,place-chswk,8,0,11,00:00:00,1,0,2,11348
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chiswick Road,place-chswk,0,0,11,01:00:00,0,0,0,11349
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chiswick Road,place-chswk,0,0,11,02:00:00,0,0,0,11350
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chiswick Road,place-chswk,1,0,11,03:00:00,0,0,0,11351
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chiswick Road,place-chswk,1,0,11,04:00:00,0,0,0,11352
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chiswick Road,place-chswk,18,0,11,05:00:00,2,0,4,11353
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chiswick Road,place-chswk,46,0,11,06:00:00,4,0,11,11354
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Chiswick Road,place-chswk,83,0,11,07:00:00,8,0,20,11355
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Coolidge Corner,place-cool,800,296,11,12:00:00,73,27,180,11356
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Brookline Hills,place-brkhl,42,6,11,06:00:00,4,1,34,11357
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Coolidge Corner,place-cool,888,321,11,13:00:00,81,29,201,11358
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Coolidge Corner,place-cool,727,227,11,14:00:00,66,21,152,11359
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Coolidge Corner,place-cool,601,232,11,15:00:00,55,21,134,11360
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Coolidge Corner,place-cool,545,200,11,16:00:00,50,18,110,11361
Light Rail,Fall 2024,Green,Green Line,EB,day_type_03,Sunday,Coolidge Corner,place-cool,517,169,11,17:00:00,47,15,103,11362
